MERCEDES-BENZ CLASSE C,190000 km,01-2012,08.03.2021,Citadine,Essence,9 CV,Automatique,Traction,Blanc,69 500 DT
MERCEDES-BENZ CLASSE C,220000 km,08-2008,08.03.2021,Berline,Diesel,10 CV,Automatique,Propulsion,Noir,49 000 DT
PORSCHE CAYENNE,85000 km,01-2014,08.03.2021,4 x 4,Essence,32 CV,Automatique,Traction,Noir,240 000 DT
CITROËN C3,128000 km,03-2012,08.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,27 000 DT
TOYOTA YARIS,104000 km,12-2017,08.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,39 000 DT
BMW SÉRIE 3,278000 km,11-1992,08.03.2021,Coupé,Essence,9 CV,Manuelle,Propulsion,Autre,23 000 DT
CITROËN C5,165000 km,07-2010,08.03.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,38 000 DT
VOLKSWAGEN GOLF 7,210000 km,02-2013,08.03.2021,Compacte,Diesel,5 CV,Manuelle,Traction,Gris argent,45 000 DT
BMW SÉRIE 1,100000 km,01-2012,08.03.2021,Compacte,Essence,7 CV,Manuelle,Propulsion,Gris argent,49 500 DT
SEAT LEON,145000 km,12-2014,08.03.2021,Autres,Essence,5 CV,Manuelle,Traction,Blanc,45 500 DT
VOLKSWAGEN PASSAT,149609 km,08-2017,08.03.2021,Citadine,Essence,7 CV,Manuelle,Propulsion,Bleu,60 000 DT
PEUGEOT 407,200000 km,11-2007,08.03.2021,Berline,Diesel,6 CV,Manuelle,Traction,Bleu,21 393 DT
PEUGEOT 307,220000 km,08-2005,08.03.2021,Compacte,Diesel,5 CV,Manuelle,Traction,Bleu,19 000 DT
PEUGEOT 301,153000 km,10-2013,07.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Marron,21 000 DT
MERCEDES-BENZ CLASSE C,170300 km,04-2011,07.03.2021,Berline,Diesel,9 CV,Manuelle,Propulsion,Noir,69 000 DT
VOLKSWAGEN CADDY,95000 km,02-2016,07.03.2021,Utilitaire,Diesel,5 CV,Manuelle,Intégrale,Gris Shark,38 000 DT
FORD FIESTA,240000 km,03-2012,07.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,23 000 DT
PORSCHE CAYENNE,105000 km,08-2013,07.03.2021,4 x 4,Essence,21 CV,Automatique,Intégrale,Noir,245 000 DT
RENAULT CLIO,122000 km,07-2012,07.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,30 000 DT
SEAT EXEO,115000 km,04-2013,07.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,37 000 DT
PEUGEOT 206,230000 km,09-2007,07.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Beige,17 500 DT
AUDI A3,100000 km,09-2015,07.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,65 000 DT
MITSUBISHI MIRAGE,64000 km,11-2017,07.03.2021,Citadine,Essence,4 CV,Automatique,Traction,Blanc,32 000 DT
FORD ECO,56000 km,10-2018,07.03.2021,Autres,Essence,7 CV,Manuelle,Traction,Gris Shark,63 000 DT
SEAT LEON,100000 km,01-2017,06.03.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,46 000 DT
MINI COOPER,130000 km,01-2010,06.03.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,37 000 DT
RENAULT MEGANE,1000 km,12-2006,06.03.2021,Utilitaire,Diesel,5 CV,Manuelle,Intégrale,Bleu,18 000 DT
PEUGEOT 508,165000 km,12-2012,06.03.2021,Autres,Diesel,6 CV,Manuelle,Traction,Noir,45 000 DT
RENAULT MEGANE,289000 km,11-2009,06.03.2021,Berline,Diesel,5 CV,Manuelle,Traction,Gris anthracite,23 800 DT
CITROËN C4,49000 km,03-2019,06.03.2021,Autres,Essence,5 CV,Manuelle,Traction,Gris Shark,55 000 DT
AUDI Q7,80000 km,02-2008,06.03.2021,4 x 4,Diesel,16 CV,Automatique,Intégrale,Noir,110 000 DT
BMW SÉRIE 4,155000 km,05-2014,06.03.2021,Autres,Essence,14 CV,Automatique,Propulsion,Noir,119 000 DT
NISSAN QASHQAI,95000 km,10-2015,06.03.2021,Autres,Diesel,6 CV,Manuelle,Traction,Noir,75 000 DT
MERCEDES-BENZ ML,125000 km,10-2008,06.03.2021,4 x 4,Diesel,13 CV,Automatique,Intégrale,Autre,79 000 DT
AUDI A3,98000 km,10-2015,05.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Bleu,60 000 DT
VOLKSWAGEN CADDY,108000 km,05-2016,05.03.2021,Utilitaire,Diesel,6 CV,Manuelle,Traction,Gris Shark,39 000 DT
HYUNDAI GRAND I10,57000 km,05-2016,04.03.2021,Citadine,Essence,5 CV,Automatique,Traction,Gris argent,36 000 DT
CITROËN C3,177000 km,06-2011,04.03.2021,Autres,Essence,5 CV,Manuelle,Intégrale,Blanc,26 000 DT
NISSAN JUKE,71 km,01-2017,04.03.2021,4 x 4,Diesel,6 CV,Manuelle,Propulsion,Autre,68 500 DT
VOLKSWAGEN GOLF 7,46200 km,03-2016,04.03.2021,Citadine,Essence,6 CV,Manuelle,Traction,Gris argent,67 000 DT
VOLKSWAGEN CADDY,208000 km,12-2011,03.03.2021,Autres,Diesel,8 CV,Manuelle,Intégrale,Gris argent,21 000 DT
AUDI A6,160000 km,06-2009,03.03.2021,Berline,Essence,11 CV,Automatique,Propulsion,Bleu,55 000 DT
VOLKSWAGEN TIGUAN,115000 km,02-2017,02.03.2021,4 x 4,Essence,8 CV,Automatique,Traction,Gris argent,90 000 DT
VOLKSWAGEN POLO,98000 km,06-2016,01.03.2021,Compacte,Essence,4 CV,Manuelle,Traction,Noir,34 500 DT
KIA RIO,38000 km,05-2017,01.03.2021,Coupé,Essence,5 CV,Manuelle,Intégrale,Gris argent,43 500 DT
BMW SÉRIE 3,185000 km,08-2008,28.02.2021,Berline,Essence,7 CV,Manuelle,Propulsion,Noir,34 000 DT
KIA PICANTO,104210 km,11-2017,28.02.2021,Citadine,Essence,4 CV,Manuelle,Propulsion,Noir,27 800 DT
PEUGEOT PARTNER ORIGIN,489000 km,10-2010,28.02.2021,Berline,Diesel,4 CV,Manuelle,Traction,Blanc,15 000 DT
FORD FIESTA,124000 km,11-2010,27.02.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,24 500 DT
CHEVROLET AVEO,49700 km,03-2008,27.02.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,32 000 DT
FORD FIESTA,92000 km,05-2015,27.02.2021,Compacte,Essence,5 CV,Manuelle,Traction,Bleu,28 800 DT
CHERY TIGGO 2,10001 km,07-2020,25.02.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Gris argent,49 000 DT
WALLYSCAR IRIS,40000 km,10-2018,25.02.2021,Cabriolet,Essence,4 CV,Manuelle,Traction,Rouge,35 000 DT
AUDI A4,220000 km,11-2012,24.02.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,45 000 DT
CITROËN C4,37000 km,03-2018,24.02.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,50 000 DT
VOLKSWAGEN TRANER FOURGON 6.1,230000 km,08-2012,24.02.2021,Autres,Diesel,7 CV,Manuelle,Traction,Blanc,43 500 DT
RENAULT KADJAR,57000 km,01-2018,23.02.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Noir,74 000 DT
BMW SÉRIE 3,200000 km,01-2009,23.02.2021,Berline,Diesel,10 CV,Automatique,Propulsion,Noir,46 000 DT
KIA OPTIMA,122000 km,08-2010,23.02.2021,Berline,Essence,10 CV,Manuelle,Propulsion,Noir,47 000 DT
MINI COOPER,110000 km,10-2014,23.02.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,63 000 DT
FORD FIESTA,41000 km,05-1990,22.02.2021,Berline,Essence,4 CV,Manuelle,Traction,Bleu,11 500 DT
VOLKSWAGEN POLO,300000 km,09-2010,21.02.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,25 000 DT
FIAT PANDA,130000 km,11-2008,19.02.2021,Compacte,Essence,4 CV,Manuelle,Traction,Gris argent,21 000 DT
SEAT IBIZA,40000 km,11-2017,18.02.2021,Citadine,Essence,4 CV,Automatique,Intégrale,Gris argent,35 000 DT
DACIA LOGAN,159000 km,05-2010,15.02.2021,Autres,Essence,5 CV,Manuelle,Intégrale,Blanc,18 000 DT
BMW SÉRIE 5,160000 km,08-2013,14.02.2021,Berline,Essence,10 CV,Automatique,Propulsion,Noir,100 000 DT
NISSAN QASHQAI,250000 km,05-2011,13.02.2021,4 x 4,Diesel,6 CV,Manuelle,Traction,Bleu,44 000 DT
SSANGYONG TIVOLI,29700 km,08-2018,13.02.2021,Citadine,Essence,7 CV,Manuelle,Intégrale,Gris anthracite,60 000 DT
RENAULT CAPTUR,80000 km,10-2015,13.02.2021,Autres,Essence,6 CV,Manuelle,Intégrale,Gris anthracite,45 000 DT
MERCEDES-BENZ CLS,237000 km,06-2006,10.02.2021,Coupé,Diesel,14 CV,Automatique,Traction,Noir,59 000 DT
RENAULT CLIO,147000 km,03-2013,09.02.2021,Coupé,Essence,5 CV,Manuelle,Traction,Gris argent,31 000 DT
PEUGEOT 3008,73000 km,02-2015,09.02.2021,Autres,Essence,7 CV,Manuelle,Traction,Blanc,53 000 DT
FORD FOCUS,290000 km,08-2007,09.02.2021,Autres,Diesel,6 CV,Manuelle,Intégrale,Gris argent,23 000 DT
SSANGYONG ACTYON S,186000 km,08-2013,09.02.2021,Pick up,Diesel,7 CV,Manuelle,Traction,Blanc,41 500 DT
PEUGEOT 407,230000 km,10-2006,08.02.2021,Berline,Diesel,6 CV,Manuelle,Traction,Noir,21 500 DT
PEUGEOT 5008,237000 km,07-2012,07.02.2021,Monospace,Diesel,6 CV,Manuelle,Intégrale,Blanc,40 000 DT
HYUNDAI ACCENT,87000 km,04-2016,07.02.2021,Autres,Essence,6 CV,Manuelle,Intégrale,Blanc,36 000 DT
AUDI A4,180000 km,01-2010,07.02.2021,Berline,Essence,8 CV,Manuelle,Traction,Gris Shark,39 000 DT
MERCEDES-BENZ CLASSE A,90000 km,09-2015,04.02.2021,Citadine,Essence,6 CV,Automatique,Traction,Blanc,72 000 DT
AUDI Q7,245000 km,06-2007,04.02.2021,4 x 4,Diesel,16 CV,Automatique,Traction,Gris Shark,78 000 DT
FORD FIESTA,270900 km,04-2010,03.02.2021,Citadine,Essence,5 CV,Manuelle,Traction,Bleu,23 500 DT
CITROËN C4,120000 km,09-2013,03.02.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,32 000 DT
MAHINDRA KUV 100,1800 km,10-2019,03.02.2021,Cabriolet,Essence,5 CV,Manuelle,Traction,Rouge,36 000 DT
HYUNDAI GRAND I10,50000 km,03-2015,02.02.2021,Autres,Essence,5 CV,Manuelle,Intégrale,Noir,31 000 DT
WALLYSCAR IRIS,17000 km,12-2019,01.02.2021,Cabriolet,Essence,5 CV,Manuelle,Traction,Rouge,45 000 DT
VOLKSWAGEN GOLF 7,211000 km,11-2013,31.01.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,43 000 DT
AUDI A4,278000 km,10-2005,29.01.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,27 500 DT
FIAT FIORINO,94000 km,08-2017,27.01.2021,Utilitaire,Diesel,5 CV,Manuelle,Propulsion,Blanc,21 000 DT
MERCEDES-BENZ CLASSE C,220000 km,12-2009,27.01.2021,Berline,Essence,9 CV,Automatique,Propulsion,Noir,55 000 DT
NISSAN QASHQAI,79900 km,01-2013,25.01.2021,Monospace,Diesel,7 CV,Manuelle,Traction,Gris argent,73 000 DT
MERCEDES-BENZ 200,350000 km,08-1988,24.01.2021,Citadine,Diesel,7 CV,Manuelle,Intégrale,Bleu,15 000 DT
OPEL CORSA,340000 km,05-2005,24.01.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,19 000 DT
KIA AGE,99000 km,07-2017,23.01.2021,4 x 4,Diesel,7 CV,Automatique,Traction,Blanc,135 000 DT
VOLKSWAGEN GOLF 7,51000 km,11-2014,23.01.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,72 000 DT
MERCEDES-BENZ CLASSE C,105000 km,11-2014,23.01.2021,Berline,Essence,14 CV,Automatique,Intégrale,Gris argent,150 000 DT
RENAULT CLIO CLASSIC,214000 km,07-2004,22.01.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,19 000 DT
CHERY TIGGO 2,9800 km,06-2020,17.01.2021,Autres,Essence,6 CV,Manuelle,Propulsion,Gris Shark,49 000 DT
MAZDA 2,72000 km,02-2017,17.01.2021,Citadine,Essence,6 CV,Manuelle,Traction,Bleu,36 500 DT
PEUGEOT 106,330000 km,01-1995,15.01.2021,Coupé,Essence,4 CV,Manuelle,Traction,Blanc,9 000 DT
AUDI A3,270000 km,10-2010,14.01.2021,Compacte,Diesel,5 CV,Manuelle,Intégrale,Blanc,37 000 DT
NISSAN QASHQAI,65000 km,12-2014,13.01.2021,Autres,Essence,6 CV,Manuelle,Traction,Blanc,65 000 DT
TOYOTA YARIS,90000 km,06-2015,12.01.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,36 000 DT
BMW M1,38000 km,03-2013,11.01.2021,Berline,Essence,10 CV,Automatique,Intégrale,Rouge,92 000 DT
MERCEDES-BENZ CLASSE S,180000 km,10-2009,09.01.2021,Berline,Diesel,15 CV,Automatique,Propulsion,Noir,280 000 DT
VOLKSWAGEN POLO,268000 km,08-2008,09.01.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,19 800 DT
PEUGEOT 301,190000 km,07-2013,09.01.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,20 500 DT
AUDI A4,170000 km,12-2009,09.01.2021,Berline,Diesel,7 CV,Manuelle,Traction,Noir,44 900 DT
MERCEDES-BENZ CLASSE E,300000 km,01-2006,08.01.2021,Berline,Essence,9 CV,Manuelle,Traction,Noir,34 000 DT
RENAULT LATITUDE,88000 km,01-2012,08.01.2021,Berline,Essence,9 CV,Manuelle,Traction,Gris argent,35 000 DT
VOLKSWAGEN GOLF 6,157000 km,02-2011,07.01.2021,Compacte,Diesel,5 CV,Manuelle,Traction,Blanc,38 000 DT
DODGE AVENGER,64000 km,03-2008,07.01.2021,Berline,Essence,11 CV,Automatique,Intégrale,Bleu,52 000 DT
PORSCHE CAYENNE,210000 km,08-2009,07.01.2021,4 x 4,Essence,30 CV,Automatique,Traction,Noir,100 000 DT
CITROËN C4,20000 km,03-2020,07.01.2021,Berline,Essence,5 CV,Manuelle,Intégrale,Noir,59 000 DT
RENAULT SYMBOL,104000 km,04-2015,06.01.2021,Autres,Essence,5 CV,Manuelle,Propulsion,Beige,30 000 DT
FIAT DOBLO,170000 km,12-2015,06.01.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,17 400 DT
VOLKSWAGEN GOLF 7,102000 km,01-2014,05.01.2021,Compacte,Essence,5 CV,Manuelle,Traction,Bleu,53 000 DT
RENAULT CAPTUR,37000 km,02-2019,05.01.2021,Autres,Essence,5 CV,Manuelle,Traction,Gris Shark,60 000 DT
NISSAN X-TRAIL,45200 km,03-2018,05.01.2021,4 x 4,Essence,9 CV,Manuelle,Intégrale,Gris anthracite,160 000 DT
CHERY QQ,55000 km,06-2018,05.01.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,21 800 DT
JAGUAR XE,91000 km,05-2017,05.01.2021,Citadine,Essence,12 CV,Automatique,Propulsion,Gris anthracite,130 000 DT
HYUNDAI SANTA FE,70000 km,10-2008,04.01.2021,4 x 4,Diesel,9 CV,Manuelle,Traction,Gris argent,60 000 DT
NISSAN JUKE,46000 km,06-2015,04.01.2021,Compacte,Essence,7 CV,Automatique,Traction,Noir,68 000 DT
PEUGEOT 301,67000 km,12-2015,03.01.2020,Citadine,Essence,5 CV,Manuelle,Traction,Marron,27 000 DT
MG GS,130000 km,06-2017,02.01.2020,4 x 4,Essence,9 CV,Automatique,Intégrale,Gris argent,68 000 DT
TOYOTA COROLLA,300000 km,12-2016,30.12.2020,Berline,Diesel,7 CV,Manuelle,Traction,Jaune,53 000 DT
RENAULT R 9,347818 km,08-1990,30.12.2020,Berline,Essence,7 CV,Manuelle,Traction,Gris anthracite,8 000 DT
BMW SÉRIE 3,117000 km,03-2012,29.12.2020,Berline,Essence,7 CV,Automatique,Traction,Blanc,58 000 DT
VOLKSWAGEN GOLF 7,130000 km,09-2013,28.12.2020,Citadine,Essence,6 CV,Automatique,Traction,Noir,45 000 DT
TATA XENON,100000 km,01-2016,25.12.2020,Pick up,Diesel,7 CV,Manuelle,Traction,Blanc,29 000 DT
AUDI A3,70000 km,10-2014,25.12.2020,Berline,Essence,6 CV,Automatique,Intégrale,Noir,83 000 DT
SSANGYONG ACTYON S,61000 km,01-2018,24.12.2020,Pick up,Diesel,7 CV,Manuelle,Intégrale,Blanc,67 000 DT
ISUZU D-MAX,215791 km,01-2018,24.12.2020,Pick up,Diesel,8 CV,Manuelle,Traction,Blanc,40 000 DT
MAZDA 2,58000 km,02-2016,20.12.2020,Citadine,Essence,6 CV,Manuelle,Traction,Rouge,42 000 DT
RENAULT MASTER,100000 km,11-2004,20.12.2020,Autres,Diesel,8 CV,Manuelle,Propulsion,Blanc,18 500 DT
VOLKSWAGEN GOLF 7,100000 km,12-2013,19.12.2020,Coupé,Essence,5 CV,Manuelle,Traction,Bleu,54 000 DT
NISSAN QASHQAI,70000 km,08-2015,18.12.2020,Autres,Essence,7 CV,Manuelle,Intégrale,Blanc,68 000 DT
VOLKSWAGEN GOLF 7,159000 km,04-2014,17.12.2020,Compacte,Diesel,5 CV,Manuelle,Traction,Noir,52 000 DT
BMW SÉRIE 7,194000 km,07-2009,17.12.2020,Berline,Essence,23 CV,Automatique,Traction,Noir,108 000 DT
MERCEDES-BENZ CLASSE A,100000 km,12-2014,17.12.2020,Berline,Essence,7 CV,Manuelle,Traction,Blanc,65 000 DT
PEUGEOT 207,113000 km,09-2009,17.12.2020,Citadine,Essence,7 CV,Automatique,Traction,Bleu,26 800 DT
VOLKSWAGEN PASSAT,300000 km,12-2009,16.12.2020,Berline,Diesel,6 CV,Manuelle,Traction,Marron,34 000 DT
BMW SÉRIE 1,133000 km,10-2014,16.12.2020,Berline,Diesel,7 CV,Manuelle,Propulsion,Gris anthracite,61 000 DT
DACIA SANDERO,750000 km,05-2011,15.12.2020,Citadine,Diesel,5 CV,Manuelle,Traction,Bleu,14 000 DT
CITROËN DS3,50000 km,12-2014,14.12.2020,Compacte,Essence,5 CV,Manuelle,Traction,Rouge,34 000 DT
BMW SÉRIE 3,114000 km,03-2013,13.12.2020,Berline,Essence,7 CV,Automatique,Propulsion,Noir,69 000 DT
BMW SÉRIE 3,139000 km,12-2015,12.12.2020,Berline,Essence,7 CV,Automatique,Propulsion,Noir,75 000 DT
MERCEDES-BENZ CLASSE E,214000 km,09-2003,11.12.2020,Berline,Essence,9 CV,Automatique,Traction,Gris argent,34 500 DT
MERCEDES-BENZ GLE,105000 km,05-2016,09.12.2020,4 x 4,Diesel,17 CV,Automatique,Propulsion,Blanc,380 000 DT
CITROËN DS5,97000 km,02-2013,08.12.2020,Berline,Diesel,6 CV,Automatique,Traction,Gris anthracite,63 000 DT
RENAULT CLIO,212000 km,11-2001,08.12.2020,Citadine,Essence,4 CV,Manuelle,Traction,Gris anthracite,18 000 DT
CITROËN C-ELYSÉE,44000 km,01-2018,08.12.2020,Berline,Essence,5 CV,Manuelle,Traction,Blanc,37 000 DT
MERCEDES-BENZ CLASSE C,228000 km,02-1996,07.12.2020,Compacte,Essence,11 CV,Manuelle,Traction,Autre,16 500 DT
HYUNDAI I20,120000 km,10-2016,06.12.2020,Citadine,Essence,5 CV,Manuelle,Traction,Gris anthracite,37 000 DT
KIA RIO,111000 km,05-2014,13.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,36 800 DT
GREAT WALL M4,22000 km,09-2017,12.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,41 000 DT
PORSCHE CAYENNE,160000 km,08-2007,11.06.2021,Autres,Essence,21 CV,Automatique,Intégrale,Noir,73 000 DT
VOLKSWAGEN GOLF 5,300000 km,08-2006,10.06.2021,Compacte,Diesel,6 CV,Manuelle,Traction,Noir,23 000 DT
BMW X3,112000 km,12-2005,07.06.2021,4 x 4,Diesel,13 CV,Automatique,Intégrale,Noir,40 000 DT
MERCEDES-BENZ CLASSE C,4000 km,01-2021,28.05.2021,Berline,Essence,9 CV,Automatique,Intégrale,Noir,163 000 DT
HYUNDAI CRETA,600 km,07-2020,23.05.2021,Coupé,Essence,7 CV,Automatique,Traction,Gris argent,94 000 DT
TOYOTA C-HR,83000 km,06-2018,21.05.2021,Monospace,Essence,6 CV,Automatique,Traction,Gris anthracite,74 000 DT
SEAT LEON,89000 km,11-2016,17.05.2021,Compacte,Essence,6 CV,Manuelle,Traction,Blanc,47 500 DT
FORD FIESTA,200000 km,03-2017,10.05.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,32 000 DT
FORD FOCUS,63000 km,09-2015,08.05.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris Shark,48 000 DT
KIA OPTIMA,116000 km,08-2015,03.05.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,50 000 DT
PEUGEOT 206,223000 km,12-2003,26.04.2021,Autres,Essence,4 CV,Manuelle,Traction,Gris argent,14 000 DT
GREAT WALL C30,80000 km,04-2017,14.04.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,36 000 DT
VOLKSWAGEN GOLF 7,170000 km,10-2014,06.04.2021,Autres,Essence,5 CV,Manuelle,Traction,Blanc,56 000 DT
VOLKSWAGEN POLO,260000 km,10-2003,04.04.2021,Citadine,Essence,5 CV,Manuelle,Traction,Autre,16 000 DT
PEUGEOT 2008,16000 km,12-2019,31.03.2021,Autres,Essence,4 CV,Manuelle,Traction,Blanc,60 000 DT
RENAULT CLIO,373000 km,06-2002,29.03.2021,Berline,Diesel,4 CV,Manuelle,Propulsion,Gris Shark,11 200 DT
NISSAN MICRA,62000 km,10-2017,28.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Vert,32 000 DT
MERCEDES-BENZ CLASSE C,230000 km,10-2009,17.02.2021,Berline,Diesel,7 CV,Automatique,Propulsion,Noir,50 000 DT
RENAULT MEGANE,160000 km,03-2012,17.02.2021,Coupé,Essence,7 CV,Manuelle,Traction,Beige,27 000 DT
VOLKSWAGEN POLO,80000 km,06-2003,02.02.2021,Citadine,Essence,4 CV,Manuelle,Intégrale,Vert,13 000 DT
VOLKSWAGEN GOLF 7,210000 km,11-2013,27.01.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,44 000 DT
MERCEDES-BENZ CLASSE S,200000 km,08-2012,13.01.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,150 000 DT
NISSAN QASHQAI,81000 km,08-2016,18.12.2020,4 x 4,Essence,6 CV,Manuelle,Intégrale,Noir,83 000 DT
